,tweet_id,favorite_count,retweet_count,created_at,source,url,jpg_url,img_num,prediction,prediction_confidence,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,dog
156,860276583193509888,17002.0,3151.0,Thu May 04 23:34:55 +0000 2017,Twitter for iPhone,https://t.co/k5d7pFQVxx,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1.0,malinois,0.640185,8.613838976570368e+17,2017-05-08 00:54:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13.0,10.0,Hobbes,None,None,None,None,None
157,860184849394610176,15347.0,5249.0,Thu May 04 17:30:24 +0000 2017,Twitter for iPhone,https://t.co/R2eI8bm9MI,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1.0,golden_retriever,0.903529,8.61288531465048e+17,2017-05-07 18:36:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,https://twitter.com/dog_rates/status/861288531465048066/video/1,13.0,10.0,None,None,None,None,None,None
158,860177593139703809,0.0,27626.0,Thu May 04 17:01:34 +0000 2017,Twitter for iPhone,This is a retweet,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,1.0,teddy,0.413379,8.610051137788969e+17,2017-05-06 23:49:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12.0,10.0,Burt,None,None,None,None,None
161,859607811541651456,17232.0,1391.0,Wed May 03 03:17:27 +0000 2017,Twitter for iPhone,https://t.co/GL6vzAbHrv,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,1.0,standard_poodle,0.237638,8.605637731402097e+17,2017-05-05 18:36:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt","https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13.0,10.0,Lorenzo,None,None,None,None,None
162,859196978902773760,82716.0,27068.0,Tue May 02 00:04:57 +0000 2017,Twitter for iPhone,https://t.co/r6huxnDPOZ,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,1.0,cocker_spaniel,0.367492,8.605245051643945e+17,2017-05-05 16:00:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13.0,10.0,Carl,None,None,None,None,None
163,859074603037188101,31184.0,12303.0,Mon May 01 15:58:40 +0000 2017,Twitter for iPhone,https://t.co/lAySVN8EBp,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,1.0,shower_curtain,0.226309,8.602765831935099e+17,2017-05-04 23:34:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12.0,10.0,Jordy,None,None,None,None,None
164,858860390427611136,0.0,7304.0,Mon May 01 01:47:28 +0000 2017,Twitter for iPhone,This is a retweet,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1.0,basset,0.605437,8.601848493946102e+17,2017-05-04 17:30:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",https://twitter.com/dog_rates/status/860184849394610176/photo/1,14.0,10.0,None,None,None,None,None,None
166,858471635011153920,19976.0,4393.0,Sun Apr 30 00:02:42 +0000 2017,Twitter for iPhone,https://t.co/8jOC4zhNxy,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,1.0,jellyfish,0.447246,8.599245260120187e+17,2017-05-04 00:15:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12.0,10.0,Milky,None,None,None,None,None
167,858107933456039936,14595.0,2604.0,Fri Apr 28 23:57:28 +0000 2017,Twitter for iPhone,https://t.co/MmuKBs0kYD,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,1.0,doormat,0.976103,8.598515781986836e+17,2017-05-03 19:26:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13.0,10.0,Trooper,None,None,None,None,None
168,857989990357356544,14872.0,2325.0,Fri Apr 28 16:08:49 +0000 2017,Twitter for iPhone,https://t.co/hM3GxwdhBn,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,1.0,Arabian_camel,0.999614,8.596078115416515e+17,2017-05-03 03:17:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13.0,10.0,None,None,None,None,puppo,puppo
169,857746408056729600,31620.0,9615.0,Fri Apr 28 00:00:54 +0000 2017,Twitter for iPhone,https://t.co/N3p4ePizgN,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,1.0,pug,0.917326,8.591969789027738e+17,2017-05-02 00:04:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,https://twitter.com/dog_rates/status/859196978902773760/video/1,12.0,10.0,quite,None,None,None,None,None
170,857393404942143489,5444.0,1479.0,Thu Apr 27 00:38:11 +0000 2017,Twitter for iPhone,https://t.co/n4Zydf45bT,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,1.0,lynx,0.287506,8.590746030371881e+17,2017-05-01 15:58:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13.0,10.0,None,None,None,None,None,None
172,857214891891077121,207.0,16.0,Wed Apr 26 12:48:51 +0000 2017,Twitter for iPhone,0,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1.0,Pembroke,0.82294,8.588435254709903e+17,2017-05-01 00:40:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13.0,10.0,None,doggo,None,None,None,doggo
173,857062103051644929,0.0,152.0,Wed Apr 26 02:41:43 +0000 2017,Twitter for iPhone,This is a retweet,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1.0,Chihuahua,0.1271779999999999,8.584716350111539e+17,2017-04-30 00:02:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13.0,10.0,Sophie,None,None,None,None,None
174,857029823797047296,17479.0,3599.0,Wed Apr 26 00:33:27 +0000 2017,Twitter for iPhone,https://t.co/uMH5CLjXJu,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,1.0,comic_book,0.275927,8.5810793345604e+17,2017-04-28 23:57:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12.0,10.0,Wyatt,None,None,None,None,None
175,856543823941562368,15222.0,2618.0,Mon Apr 24 16:22:16 +0000 2017,Twitter for iPhone,https://t.co/jHtBq0zSwB,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1.0,Chihuahua,0.803528,8.579899903573565e+17,2017-04-28 16:08:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12.0,10.0,Rosie,None,None,None,None,None
176,856526610513747968,11091.0,1710.0,Mon Apr 24 15:13:52 +0000 2017,Twitter for iPhone,https://t.co/p1hBHCmWnA,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1.0,pug,0.910452,8.577464080567296e+17,2017-04-28 00:00:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13.0,10.0,Thor,None,None,None,None,None
177,856288084350160898,496.0,15.0,Sun Apr 23 23:26:03 +0000 2017,Twitter for iPhone,https://t.co/ax4MDnXBhB,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,1.0,minivan,0.435396,8.573934049421435e+17,2017-04-27 00:38:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV","https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13.0,10.0,None,None,None,None,None,None
178,856282028240666624,25858.0,5738.0,Sun Apr 23 23:01:59 +0000 2017,Twitter for iPhone,https://t.co/tK2h7fEVOk,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1.0,golden_retriever,0.992758,8.572631603273687e+17,2017-04-26 16:00:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13.0,10.0,Oscar,None,None,None,None,None
179,855862651834028034,310.0,22.0,Sat Apr 22 19:15:32 +0000 2017,Twitter for iPhone,h,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1.0,seashore,0.201659,8.572148918910771e+17,2017-04-26 12:48:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Marc_IRL pixelated af 12/10,,12.0,10.0,None,None,None,None,None,None
181,855857698524602368,11097.0,1916.0,Sat Apr 22 18:55:51 +0000 2017,Twitter for iPhone,https://t.co/sb73bV5Y7S,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1.0,Siberian_husky,0.424202,8.570298237970473e+17,2017-04-26 00:33:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12.0,10.0,Zeke,None,None,None,None,None
183,855818117272018944,24859.0,4961.0,Sat Apr 22 16:18:34 +0000 2017,Twitter for iPhone,https://t.co/5BEjzT2Tth,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,1.0,teddy,0.379656,8.565438239415624e+17,2017-04-24 16:22:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12.0,10.0,Callie,None,None,None,None,None
184,855459453768019968,27762.0,7498.0,Fri Apr 21 16:33:22 +0000 2017,Twitter for iPhone,https://t.co/K3WzI8R77F,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1.0,Chihuahua,0.97399,8.56526610513748e+17,2017-04-24 15:13:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",https://twitter.com/dog_rates/status/856526610513747968/photo/1,14.0,10.0,None,None,None,None,None,None
186,855138241867124737,0.0,39.0,Thu Apr 20 19:16:59 +0000 2017,Twitter for iPhone,This is a retweet,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1.0,golden_retriever,0.539004,8.562880843501609e+17,2017-04-23 23:26:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,,14.0,10.0,None,None,None,None,None,None
187,854732716440526848,21249.0,5538.0,Wed Apr 19 16:25:34 +0000 2017,Twitter for iPhone,https://t.co/nJztIEON5s,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,1.0,basset,0.749394,8.562820282406666e+17,2017-04-23 23:01:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14.0,10.0,Cermet,None,None,None,None,None
190,854120357044912130,29934.0,6815.0,Mon Apr 17 23:52:16 +0000 2017,Twitter for iPhone,https://t.co/lXqbJhAYAk,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1.0,cocker_spaniel,0.3598429999999999,8.558576985246024e+17,2017-04-22 18:55:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",https://twitter.com/perfy/status/855857318168150016,13.0,10.0,None,None,None,None,None,None
191,854010172552949760,15224.0,2891.0,Mon Apr 17 16:34:26 +0000 2017,Twitter for iPhone,https://t.co/Z1kG7DmW0Z,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1.0,toy_poodle,0.623685,8.55851453814014e+17,2017-04-22 18:31:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,None,doggo,None,None,puppo,doggo
192,853760880890318849,26762.0,5280.0,Mon Apr 17 00:03:50 +0000 2017,Twitter for iPhone,https://t.co/82vBKvbxNx,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,1.0,Chihuahua,0.980511,8.55818117272019e+17,2017-04-22 16:18:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,https://twitter.com/markhalperin/status/855656431005061120,13.0,10.0,None,None,None,None,None,None
193,853639147608842240,32409.0,9160.0,Sun Apr 16 16:00:07 +0000 2017,Twitter for iPhone,https://t.co/wiQZIsaWUe,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,1.0,minivan,0.8734879999999999,8.5545945376802e+17,2017-04-21 16:33:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x","https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12.0,10.0,quite,None,None,None,None,None
196,852912242202992640,8460.0,1658.0,Fri Apr 14 15:51:39 +0000 2017,Twitter for iPhone,https://t.co/Zeb96asAUl,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1.0,Eskimo_dog,0.595665,8.547327164405268e+17,2017-04-19 16:25:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12.0,10.0,Marlee,None,None,None,None,None
197,852672615818899456,14017.0,1995.0,Thu Apr 13 23:59:28 +0000 2017,Twitter for iPhone,https://t.co/VlyBzOXHEW,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1.0,Maltese_dog,0.659619,8.544823940443013e+17,2017-04-18 23:50:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,10.0,Arya,None,None,None,None,None
198,852553447878664193,15295.0,3215.0,Thu Apr 13 16:05:56 +0000 2017,Twitter for iPhone,https://t.co/eGHVc68H90,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,1.0,seat_belt,0.874502,8.543652243963617e+17,2017-04-18 16:05:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13.0,10.0,Einstein,None,None,None,None,None
199,852311364735569921,31121.0,9143.0,Thu Apr 13 00:03:59 +0000 2017,Twitter for iPhone,https://t.co/R9KX8eEq80,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,1.0,weasel,0.262802,8.541203570449121e+17,2017-04-17 23:52:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14.0,10.0,None,None,None,pupper,None,pupper
200,852226086759018497,18784.0,6282.0,Wed Apr 12 18:25:07 +0000 2017,Twitter Web Client,https://t.co/RM95BluXh5,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1.0,dalmatian,0.141257,8.540101725529498e+17,2017-04-17 16:34:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,10.0,None,doggo,floofer,None,None,doggo
201,852189679701164033,10815.0,1460.0,Wed Apr 12 16:00:27 +0000 2017,Twitter for iPhone,https://t.co/ZYzTMMCMxN,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,1.0,Christmas_stocking,0.188397,8.537608808903188e+17,2017-04-17 00:03:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12.0,10.0,Alice,None,None,None,None,None
202,851861385021730816,0.0,19.0,Tue Apr 11 18:15:55 +0000 2017,Twitter for iPhone,This is a retweet,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1.0,Pomeranian,0.998275,8.536391476088422e+17,2017-04-16 16:00:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13.0,10.0,None,None,None,None,None,None
203,851591660324737024,15341.0,3226.0,Tue Apr 11 00:24:08 +0000 2017,Twitter for iPhone,https://t.co/0Gf60Esegi,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,1.0,washbasin,0.245794,8.532999585644831e+17,2017-04-15 17:32:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13.0,10.0,Rumpole,None,None,None,None,None
205,851224888060895234,19523.0,5316.0,Mon Apr 10 00:06:42 +0000 2017,Twitter for iPhone,https://t.co/ebGLkLA8bC,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,1.0,car_mirror,0.343063,8.529122422029926e+17,2017-04-14 15:51:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12.0,10.0,Benny,None,None,None,None,None
206,850753642995093505,28933.0,8366.0,Sat Apr 08 16:54:09 +0000 2017,Twitter for iPhone,https://t.co/Li4ELyFLtp,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,1.0,Pomeranian,0.984231,8.526726158188995e+17,2017-04-13 23:59:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,10.0,Aspen,None,None,None,None,None
207,850380195714523136,12377.0,2406.0,Fri Apr 07 16:10:12 +0000 2017,Twitter for iPhone,https://t.co/qVVzFe9xaT,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1.0,vizsla,0.743216,8.525534478786642e+17,2017-04-13 16:05:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13.0,10.0,Jarod,None,None,None,None,None
208,850333567704068097,3275.0,306.0,Fri Apr 07 13:04:55 +0000 2017,Twitter for iPhone,S,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1.0,miniature_pinscher,0.734744,8.523113647355699e+17,2017-04-13 00:03:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13.0,10.0,Wiggles,None,None,None,None,None
209,850145622816686080,15403.0,3500.0,Fri Apr 07 00:38:06 +0000 2017,Twitter for iPhone,https://t.co/PCX25VV78l,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,1.0,teddy,0.953071,8.522260867590185e+17,2017-04-12 18:25:07 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,14.0,10.0,General,None,None,None,None,None
210,850019790995546112,19268.0,4514.0,Thu Apr 06 16:18:05 +0000 2017,Twitter for iPhone,https://t.co/ecb3LvExde,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,1.0,piggy_bank,0.17632,8.52189679701164e+17,2017-04-12 16:00:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12.0,10.0,Sailor,None,None,None,None,None
